komentar;label;;;;;;;;;;;;;;;;;;;;;
ya Allah sumpah aku diem aja, Choi san duluan yg mulai 😭😭😭🙏;0;;;;;;;;;;;;;;;;;;;;;
hukum melihat Ateez ketika puasa;0;;;;;;;;;;;;;;;;;;;;;
I don’t even know what to say😳;0;;;;;;;;;;;;;;;;;;;;;
Omg this made me giggle 🤭;0;;;;;;;;;;;;;;;;;;;;;
HE'S SEEN THE EDITS. THAT WINK??? HE KNOWS 😭;0;;;;;;;;;;;;;;;;;;;;;
Guys I don’t even stan Ateez and boy groups but San is kinda making me want to stand Ateez…;0;;;;;;;;;;;;;;;;;;;;;
ateez ini emg 21+ semua ya😭;0;;;;;;;;;;;;;;;;;;;;;
astaghfirullah san, HONGJOONG LIAT SAN NIH GODAIN AKU MULU😭;0;;;;;;;;;;;;;;;;;;;;;
The way my jaw dropped..;0;;;;;;;;;;;;;;;;;;;;;
Lourd reposted;0;;;;;;;;;;;;;;;;;;;;;
my screen after 9 months 🤰;0;;;;;;;;;;;;;;;;;;;;;
where did my clothes go;1;;;;;;;;;;;;;;;;;;;;;
watching this feels like i just broke my fast;0;;;;;;;;;;;;;;;;;;;;;
Choi san..been making my heart go ..bump bump bump bump very fast☺️;0;;;;;;;;;;;;;;;;;;;;;
kenapa kok artis² k-pop rata rata punya nama panggung? kaya xu minghao jadi the8, choi san jadi mine😩;0;;;;;;;;;;;;;;;;;;;;;
aku puasa lohh😭;0;;;;;;;;;;;;;;;;;;;;;
aku nonton ini ko merinding ya;0;;;;;;;;;;;;;;;;;;;;;
san jangan goda aku, aku baru puasa;0;;;;;;;;;;;;;;;;;;;;;
bebeb uwon,wait yahh bini mu oleng dluu😭🔥;0;;;;;;;;;;;;;;;;;;;;;
The cameraman rent had to be due🙈;0;;;;;;;;;;;;;;;;;;;;;
IM JUST A KID;0;;;;;;;;;;;;;;;;;;;;;
SAN 😭😭😭😭😭stopppp I just want to watch this all dayyyyy I don't want to scroll 😭😭;0;;;;;;;;;;;;;;;;;;;;;
I just know San is worried for us..mentally😀;0;;;;;;;;;;;;;;;;;;;;;
choi san whaattt!?!?!;0;;;;;;;;;;;;;;;;;;;;;
Cameraman knows what he’s doing;0;;;;;;;;;;;;;;;;;;;;;
ini mereka bawain lagu apa😭aku atiny baru😭ehh gitu kan yaa nama fandom nya🙏(krg tw plis);0;;;;;;;;;;;;;;;;;;;;;
YUNHOOO TOLONK, AKU DIGODAIN SANNN;0;;;;;;;;;;;;;;;;;;;;;
HELP?? LOURD REPOSTED IF ANYONE KNOWS HIM😭🙏 BRO’S INTO SAN TOO;0;;;;;;;;;;;;;;;;;;;;;
gosh the woman that will marry this man😫;0;;;;;;;;;;;;;;;;;;;;;
wait i need to scroll?;0;;;;;;;;;;;;;;;;;;;;;
I’m going in August😌🙏;0;;;;;;;;;;;;;;;;;;;;;
Is it only me that thinks this is funny?;0;;;;;;;;;;;;;;;;;;;;;
I'm seeing this while fasting too Astaghfirolah;0;;;;;;;;;;;;;;;;;;;;;
I wanna go there...;0;;;;;;;;;;;;;;;;;;;;;
I'm serious kidnap me san 🙏;0;;;;;;;;;;;;;;;;;;;;;
belom juga lepas mukena ini aelah;0;;;;;;;;;;;;;;;;;;;;;
WHAT IS THIS CHOREO where san goes to the floor, plsss??? 😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
Kalau gw nonton konser atezz gw tantrum sih😭;0;;;;;;;;;;;;;;;;;;;;;
I must make it there one day;0;;;;;;;;;;;;;;;;;;;;;
All eyes on this one singular man 👀;0;;;;;;;;;;;;;;;;;;;;;
CHE UOMO CHE SEI SAN MI FAI MORIRE 😩😩😩😩😩;0;;;;;;;;;;;;;;;;;;;;;
This made my whole week😁💞💗;0;;;;;;;;;;;;;;;;;;;;;
astaga komennya 😭;0;;;;;;;;;;;;;;;;;;;;;
hp sekarang canggih , bisa lihat masa depan;0;;;;;;;;;;;;;;;;;;;;;
sayang pulang,aku kesurupan🫵🏻😭;0;;;;;;;;;;;;;;;;;;;;;
I still can’t believe I saw San doing this live;0;;;;;;;;;;;;;;;;;;;;;
YO LOURD REPOSTED THIS 😭;0;;;;;;;;;;;;;;;;;;;;;
almost scrolled away, so glad I came back;0;;;;;;;;;;;;;;;;;;;;;
ateez is actually for 21+😔😔😔;0;;;;;;;;;;;;;;;;;;;;;
dia tau ga si dia ganteng bgt;0;;;;;;;;;;;;;;;;;;;;;
What's wrong with ppl;0;;;;;;;;;;;;;;;;;;;;;
You guys need to chill..;0;;;;;;;;;;;;;;;;;;;;;
WHY IS IT HARD;0;;;;;;;;;;;;;;;;;;;;;
hes so fine i cant do this anymroenpelsmoenb cahnec;0;;;;;;;;;;;;;;;;;;;;;
pantesan eiser ga ada ternyata lagi konser tohhh😭;0;;;;;;;;;;;;;;;;;;;;;
ya allah baru juga imsak udah ada aja godaannya😇😇;0;;;;;;;;;;;;;;;;;;;;;
help, how to scroll down;0;;;;;;;;;;;;;;;;;;;;;
whoever made this man do this dance I love you 😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
sekarang ngerti kan kenapa ga keindo🤗;0;;;;;;;;;;;;;;;;;;;;;
My mom asking why the song on repeat 😭;0;;;;;;;;;;;;;;;;;;;;;
wah san lu bahaya bgt sih klo ke indo😭🙏;0;;;;;;;;;;;;;;;;;;;;;
Is he a solo artist;0;;;;;;;;;;;;;;;;;;;;;
Sannnn what are you doing to me 😭🥵🥵;0;;;;;;;;;;;;;;;;;;;;;
fyp gua kacau malam ini;0;;;;;;;;;;;;;;;;;;;;;
YA ALLAH LEWAT SENDIRI;0;;;;;;;;;;;;;;;;;;;;;
untung lewat fyp sebelum puasa;0;;;;;;;;;;;;;;;;;;;;;
YATUHANNNNNN HARUS TERIAK GAYA APA LAGIIII;0;;;;;;;;;;;;;;;;;;;;;
AMMAZZ I FREGN COMPLIMENT TO MOTHER AND FATHER;0;;;;;;;;;;;;;;;;;;;;;
choi dan ini meresahkan bgtt😭;0;;;;;;;;;;;;;;;;;;;;;
My eye started twitching…;0;;;;;;;;;;;;;;;;;;;;;
thank you for the food;0;;;;;;;;;;;;;;;;;;;;;
i saw that live NEXT TO MY DAD;0;;;;;;;;;;;;;;;;;;;;;
eh mau puasa looh, aduhh;0;;;;;;;;;;;;;;;;;;;;;
@JANE why did you do this to me 😭;0;;;;;;;;;;;;;;;;;;;;;
@Kylie Tolkelaney omg the comments! 😂;0;;;;;;;;;;;;;;;;;;;;;
ladies... LADIES…🫷🏽🙂‍↕️🫸🏽big mama got this one.. js scroll on by;0;;;;;;;;;;;;;;;;;;;;;
SAN 😭😭😭😭😭stopppp I just want to watch this all dayyyyy I don't want to scroll 😭😭;0;;;;;;;;;;;;;;;;;;;;;
My mind literally blanked out for a few seconds while watching this like omggggg 😭😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
i love yall in the comments, ur so funny 😭 now move aside its my turn 😏;0;;;;;;;;;;;;;;;;;;;;;
whatever yeosangs insta user said;0;;;;;;;;;;;;;;;;;;;;;
Hey so why is this video 1hr long??;0;;;;;;;;;;;;;;;;;;;;;
Cameraman knows what he’s doing;0;;;;;;;;;;;;;;;;;;;;;
@Alin (≧∇≦)b YOO??? WHOS THIS LITTLE POOPSIK?;0;;;;;;;;;;;;;;;;;;;;;
Ubur ubur ikan lele Aku subur leee;0;;;;;;;;;;;;;;;;;;;;;
my screen after 9 months 🤰;0;;;;;;;;;;;;;;;;;;;;;
tiktok asked if this was safe for tiktok like duh everyone needs to see this art lol;0;;;;;;;;;;;;;;;;;;;;;
ini mereka bawain lagu apa😭aku atiny baru😭ehh gitu kan yaa nama fandom nya🙏(krg tw plis);0;;;;;;;;;;;;;;;;;;;;;
@nom whats going on;0;;;;;;;;;;;;;;;;;;;;;
gosh the woman that will marry this man😫;0;;;;;;;;;;;;;;;;;;;;;
made my hole weak, I mean my whole week...;1;;;;;;;;;;;;;;;;;;;;;
ihh mau;0;;;;;;;;;;;;;;;;;;;;;
resiko jadi pacar nya san ya gini, tiap detik istighfar mulu;0;;;;;;;;;;;;;;;;;;;;;
uh mantap😭;0;;;;;;;;;;;;;;;;;;;;;
Its not funny how i would give up my whole family just to meet some idols😔;0;;;;;;;;;;;;;;;;;;;;;
This made my hole weak.....I mean my whole week;1;;;;;;;;;;;;;;;;;;;;;
astaghfirullah mau puasa knp beranda ku begini semua... 😔;0;;;;;;;;;;;;;;;;;;;;;
AMMAZZ I FREGN COMPLIMENT TO MOTHER AND FATHER;0;;;;;;;;;;;;;;;;;;;;;
ini tipe soft spoken keknya @arlyshop.co;0;;;;;;;;;;;;;;;;;;;;;
ateez khusus 21+ ke atas ya manteman 😌;0;;;;;;;;;;;;;;;;;;;;;
Where is this?;0;;;;;;;;;;;;;;;;;;;;;
Sliding feels like a crime;0;;;;;;;;;;;;;;;;;;;;;
Why on my ovulation day? Like?;0;;;;;;;;;;;;;;;;;;;;;
"in Italy Say "" che bonazzo "" he Is beautiful😍";0;;;;;;;;;;;;;;;;;;;;;
ITS ALL OVER THE SCREEEEN;0;;;;;;;;;;;;;;;;;;;;;
choi dan ini meresahkan bgtt😭;0;;;;;;;;;;;;;;;;;;;;;
Rawr i say with my tongue out as i shake violently;1;;;;;;;;;;;;;;;;;;;;;
ini bahaya bgt jir klo lewat pas puasa 😭;0;;;;;;;;;;;;;;;;;;;;;
Subhanallah san😭;0;;;;;;;;;;;;;;;;;;;;;
that camera man is me;0;;;;;;;;;;;;;;;;;;;;;
Na only me one never go concert. God abeg na.🥺;0;;;;;;;;;;;;;;;;;;;;;
YATUHANNNNNN HARUS TERIAK GAYA APA LAGIIII;0;;;;;;;;;;;;;;;;;;;;;
I screamed my whole soul out that it sounded like a demon got out of me😭 Even fans were scared for a moment...😭😂;0;;;;;;;;;;;;;;;;;;;;;
kalian duluan aja, aku masih mau disini 🗿;0;;;;;;;;;;;;;;;;;;;;;
co beneran 21+ anjirrr😭🔥;0;;;;;;;;;;;;;;;;;;;;;
The girl that went with her siblings and/or parents: 🧍🏽‍♀️😦;0;;;;;;;;;;;;;;;;;;;;;
that man;0;;;;;;;;;;;;;;;;;;;;;
The air : 🤰;0;;;;;;;;;;;;;;;;;;;;;
i’ll do anything to see this in person;0;;;;;;;;;;;;;;;;;;;;;
pah pulang mamah udah siap;1;;;;;;;;;;;;;;;;;;;;;
WELP IM OUT OF BREATH;0;;;;;;;;;;;;;;;;;;;;;
sexiest group that i ever seen ngl;0;;;;;;;;;;;;;;;;;;;;;
anjrt bngt;0;;;;;;;;;;;;;;;;;;;;;
He better hide from me cuz I’m ovulating & if I see him in person he’ll be in danger;1;;;;;;;;;;;;;;;;;;;;;
being this sexy HAS to hurt;0;;;;;;;;;;;;;;;;;;;;;
the air is pregnant;0;;;;;;;;;;;;;;;;;;;;;
it's the fact that such a low class life like me loves and i obbsessed with such a god like him I mean like GODDDD DAMMNNN;0;;;;;;;;;;;;;;;;;;;;;
kyanya klo nge stan ateez harus 21++++ deh yaa, aku baru 18 masih poloss tapi udah ke goda sama choi san😭;0;;;;;;;;;;;;;;;;;;;;;
is this why concerts have age limits;0;;;;;;;;;;;;;;;;;;;;;
@zoie ۶ৎ damnit where’s this concert at?;0;;;;;;;;;;;;;;;;;;;;;
eh mau puasa looh, aduhh;0;;;;;;;;;;;;;;;;;;;;;
WHATATATATTATATAT WHAT IS THIS SO HOTTT HOW ALL ATEEZ STAN FINE WITH THIS 🥵;0;;;;;;;;;;;;;;;;;;;;;
EXCUSE ME SIR?!!!;0;;;;;;;;;;;;;;;;;;;;;
san menggoda banget, masa gak jadi pacarku aja😭;0;;;;;;;;;;;;;;;;;;;;;
My eye started twitching…;0;;;;;;;;;;;;;;;;;;;;;
thank you for the food;0;;;;;;;;;;;;;;;;;;;;;
i saw that live NEXT TO MY DAD;0;;;;;;;;;;;;;;;;;;;;;
ini yang stan ateez harus 18+ ya?;0;;;;;;;;;;;;;;;;;;;;;
San meu marido;0;;;;;;;;;;;;;;;;;;;;;
astagfirullah san!!!!;0;;;;;;;;;;;;;;;;;;;;;
CONGRATULATIONS ON WHO IS RIDING IT😡😡;1;;;;;;;;;;;;;;;;;;;;;
gausa deh san luu gausa ke indo gapapa sumpa;0;;;;;;;;;;;;;;;;;;;;;
dayyum my ovary is crying and begging for it 😌;1;;;;;;;;;;;;;;;;;;;;;
malu bang malu,dimarahin mama nanti;0;;;;;;;;;;;;;;;;;;;;;
ngestan ateez keknya harus 20 an ke atas 😭;0;;;;;;;;;;;;;;;;;;;;;
San is a goddess 😫;0;;;;;;;;;;;;;;;;;;;;;
san, aku takutnya nanti aku puasa aku tergoda sama kamu;0;;;;;;;;;;;;;;;;;;;;;
Choi San?? Excuse me?? Im not ok idk, i need to see him in my real fucving life😭;0;;;;;;;;;;;;;;;;;;;;;
takut celananya robek plis🙏😔;0;;;;;;;;;;;;;;;;;;;;;
ya Allah menggoda banget😭;0;;;;;;;;;;;;;;;;;;;;;
ya tuhan, tau aja selera gw😭;0;;;;;;;;;;;;;;;;;;;;;
badan sekekar itu harus berkelahi sama dance😭;0;;;;;;;;;;;;;;;;;;;;;
almost scrolled away, so glad I came back;0;;;;;;;;;;;;;;;;;;;;;
wooyoung u better be real happy;0;;;;;;;;;;;;;;;;;;;;;
dia tau ga si dia ganteng bgt;0;;;;;;;;;;;;;;;;;;;;;
whats their group called again?? stripteez right?;1;;;;;;;;;;;;;;;;;;;;;
This made my whole week😁💞💗;0;;;;;;;;;;;;;;;;;;;;;
give me that boy.;0;;;;;;;;;;;;;;;;;;;;;
my fyp when im starved;0;;;;;;;;;;;;;;;;;;;;;
I'm not Cinderella but I think it fit;1;;;;;;;;;;;;;;;;;;;;;
I'm serious kidnap me san 🙏;0;;;;;;;;;;;;;;;;;;;;;
Dijambak san gimana ya rasanya?;1;;;;;;;;;;;;;;;;;;;;;
WHAT IS THIS CHOREO where san goes to the floor, plsss??? 😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
I’m going in August😌🙏;0;;;;;;;;;;;;;;;;;;;;;
The way my jaw dropped..;0;;;;;;;;;;;;;;;;;;;;;
I must make it there one day;0;;;;;;;;;;;;;;;;;;;;;
JAEMIN TENGOK NIIII CHOI SAN GODAIN AKUU NIHHH!!!!;0;;;;;;;;;;;;;;;;;;;;;
jaemin bilek: lah bukan urusan gw, lo juga gak siapa siapa gw 😭😭😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
All eyes on this one singular man 👀;0;;;;;;;;;;;;;;;;;;;;;
literally marry me;0;;;;;;;;;;;;;;;;;;;;;
hp sekarang canggih , bisa lihat masa depan;0;;;;;;;;;;;;;;;;;;;;;
Is it the bulge;1;;;;;;;;;;;;;;;;;;;;;
2 ronde ya san, lgi pengen ini🫦🫦;1;;;;;;;;;;;;;;;;;;;;;
Kalau gw nonton konser atezz gw tantrum sih😭;0;;;;;;;;;;;;;;;;;;;;;
fyp gua konser ateez semua, apakan ini pertanda bahwa gua bakalan nonton konser mereka?!;0;;;;;;;;;;;;;;;;;;;;;
astaghfirullah san, HONGJOONG LIAT SAN NIH GODAIN AKU MULU😭;0;;;;;;;;;;;;;;;;;;;;;
johnny, aku di goda in san.;0;;;;;;;;;;;;;;;;;;;;;
@MeOwO~ and the crowd is...undressing??;1;;;;;;;;;;;;;;;;;;;;;
We all know that were not aiming for the face right now;1;;;;;;;;;;;;;;;;;;;;;
paksu terlalu mengiurkan 😍;0;;;;;;;;;;;;;;;;;;;;;
My mom asking why the song on repeat 😭;0;;;;;;;;;;;;;;;;;;;;;
His movements are majestic I think that those choreos are well thought thru.... ahh who am I kidding YESSS GAWD DADDY SAN!;0;;;;;;;;;;;;;;;;;;;;;
Is he a solo artist;0;;;;;;;;;;;;;;;;;;;;;
fyp gua kacau malam ini;0;;;;;;;;;;;;;;;;;;;;;
Mike magic audition?;1;;;;;;;;;;;;;;;;;;;;;
Raw. Next member;1;;;;;;;;;;;;;;;;;;;;;
untung lewat fyp sebelum puasa;0;;;;;;;;;;;;;;;;;;;;;
mingi tolong selametin cwe mu inii;0;;;;;;;;;;;;;;;;;;;;;
YA ALLAH LEWAT SENDIRI;0;;;;;;;;;;;;;;;;;;;;;
ME DEIXA EM PAZ CHOI SAN 🥵;0;;;;;;;;;;;;;;;;;;;;;
Sannnn what are you doing to me 😭🥵🥵;0;;;;;;;;;;;;;;;;;;;;;
He's my man.;0;;;;;;;;;;;;;;;;;;;;;
aku entahla bang dunia ini cuma milik abang;0;;;;;;;;;;;;;;;;;;;;;
jam segini liat san kaya bronis;0;;;;;;;;;;;;;;;;;;;;;
wah san lu bahaya bgt sih klo ke indo😭🙏;0;;;;;;;;;;;;;;;;;;;;;
pokoknya jangan lewat pas puasa ya san😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
sorry oot ada yg mau join ch ateez gk? :D;0;;;;;;;;;;;;;;;;;;;;;
ya allah baru juga imsak udah ada aja godaannya😇😇;0;;;;;;;;;;;;;;;;;;;;;
pantesan eiser ga ada ternyata lagi konser tohhh😭;0;;;;;;;;;;;;;;;;;;;;;
Got Ateez tickets to sell message me if you want them;0;;;;;;;;;;;;;;;;;;;;;
You guys need to chill..;0;;;;;;;;;;;;;;;;;;;;;
GOD, I LOVE HIM 😫❤️‍🔥;0;;;;;;;;;;;;;;;;;;;;;
the wink at the end kyarjakajwhaianwbajsgwgjss 😫😫😫😫😫😫😫😫😫;0;;;;;;;;;;;;;;;;;;;;;
Oh no…. My pants are gone 😔 what am I going to do?;1;;;;;;;;;;;;;;;;;;;;;
hes so fine i cant do this anymroenpelsmoenb cahnec;0;;;;;;;;;;;;;;;;;;;;;
WHY IS IT HARD;1;;;;;;;;;;;;;;;;;;;;;
@★𝓐★ when i say they are magic mike i mean it;1;;;;;;;;;;;;;;;;;;;;;
who dis? choi pilwon 😩;0;;;;;;;;;;;;;;;;;;;;;
kenapa kok artis² k-pop rata rata punya nama panggung? kaya xu minghao jadi the8, choi san jadi mine😩;0;;;;;;;;;;;;;;;;;;;;;
sekarang ngerti kan kenapa ga keindo🤗;0;;;;;;;;;;;;;;;;;;;;;
welcome to Stripteez;1;;;;;;;;;;;;;;;;;;;;;
Ramah banget ya goyangan nya;0;;;;;;;;;;;;;;;;;;;;;
sopan kah begitu san;0;;;;;;;;;;;;;;;;;;;;;
help, how to scroll down;0;;;;;;;;;;;;;;;;;;;;;
"tolong ya yang idolain grup ini diharapkan umur 21+ karna isinya orang"" berbahaya cok";0;;;;;;;;;;;;;;;;;;;;;
whoever made this man do this dance I love you 😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
I want to Stan ateez and like are they freaky cus every vid I see of them is them doing sum freaky stuff😓;0;;;;;;;;;;;;;;;;;;;;;
pantes aja ga ke indo konsernya😭;0;;;;;;;;;;;;;;;;;;;;;
i rlly do need to go to their concert;0;;;;;;;;;;;;;;;;;;;;;
kameramen🫰🏻;0;;;;;;;;;;;;;;;;;;;;;
Bro my moms right there😔;0;;;;;;;;;;;;;;;;;;;;;
Yooooo…….let me watch this again for the 0173663783398474 times;0;;;;;;;;;;;;;;;;;;;;;
Guys i’m cooked…. Every single day 🫦;0;;;;;;;;;;;;;;;;;;;;;
sekuat itu, tolong banget ini mah...😭😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
that armband;0;;;;;;;;;;;;;;;;;;;;;
mass pulang aku gatel mass pen main sama kamu.;1;;;;;;;;;;;;;;;;;;;;;
taukan kenapa harus 21+ yg ke concert ateez😭;0;;;;;;;;;;;;;;;;;;;;;
We can do exactly what this song says😩;0;;;;;;;;;;;;;;;;;;;;;
God bless my eyes😳🙏;0;;;;;;;;;;;;;;;;;;;;;
nah bc why is everyone simping for my man?;0;;;;;;;;;;;;;;;;;;;;;
started touching myself fr;1;;;;;;;;;;;;;;;;;;;;;
DO I SPEAK- how, why- WAIT HUH I- 😫;0;;;;;;;;;;;;;;;;;;;;;
On the floor. Trend ?;0;;;;;;;;;;;;;;;;;;;;;
is this magic mike;1;;;;;;;;;;;;;;;;;;;;;
This man is INSANE;0;;;;;;;;;;;;;;;;;;;;;
@W. ada yg bilang ateez genre nya 21+ tapi, aing udah 21+ ktarktir liat nya😭;0;;;;;;;;;;;;;;;;;;;;;
I’m lost for words😻;0;;;;;;;;;;;;;;;;;;;;;
my hand is tired man ☹️;1;;;;;;;;;;;;;;;;;;;;;
Does anyone still listen to music?;0;;;;;;;;;;;;;;;;;;;;;
I don’t think i should bring my dad to an Ateez concert 😬;0;;;;;;;;;;;;;;;;;;;;;
AAIIINT NOW WAY;0;;;;;;;;;;;;;;;;;;;;;
What.;0;;;;;;;;;;;;;;;;;;;;;
The camera man needs a raise🫡;0;;;;;;;;;;;;;;;;;;;;;
why am i sCreaming at my phone 😔😔😩;1;;;;;;;;;;;;;;;;;;;;;
He is so hot;0;;;;;;;;;;;;;;;;;;;;;
aduh segen bgt mau posting ulang nya😞😥🧎‍♀️;0;;;;;;;;;;;;;;;;;;;;;
This is NOT a concert;0;;;;;;;;;;;;;;;;;;;;;
erm what the frick;0;;;;;;;;;;;;;;;;;;;;;
@Annisyah Wijaya797 ALLAHU!!😭 dosa gk sih tiba2 lewat beginian;0;;;;;;;;;;;;;;;;;;;;;
im_ovulating or wtv yeosang's silly lil insta name is [facewithrollingeyes];0;;;;;;;;;;;;;;;;;;;;;
Me: How many of atiny edits am I gonna see of San?;0;;;;;;;;;;;;;;;;;;;;;
This is like the 3rd one I've seen (in a row) lol & I'm not complaining ♥️;0;;;;;;;;;;;;;;;;;;;;;
CRIME THAT I CANT SAVE THOS;0;;;;;;;;;;;;;;;;;;;;;
i just CANT believe that I WAS THERE but didn't see that CUZ OF MY SEATS OH GOD SOMEONE HELP ME IM GONNA EXPLODE;0;;;;;;;;;;;;;;;;;;;;;
@nasyefa kepepet dia gara gara ini 😭😭;0;;;;;;;;;;;;;;;;;;;;;
MY STOMACH DID THAT THING;0;;;;;;;;;;;;;;;;;;;;;
WHO IS HE!;0;;;;;;;;;;;;;;;;;;;;;
My panties dropped themselves;1;;;;;;;;;;;;;;;;;;;;;
really great video, but you should shorten it a little cause i think that 7 hours for a tik tok is a bit long;0;;;;;;;;;;;;;;;;;;;;;
he's so gorgeous aagagaurdhhr;0;;;;;;;;;;;;;;;;;;;;;
oh my god put it in.;1;;;;;;;;;;;;;;;;;;;;;
guys I'm obsessed 🔥🔥🔥;0;;;;;;;;;;;;;;;;;;;;;
KAGET BANGETT??!!;0;;;;;;;;;;;;;;;;;;;;;
An ateez concert is quite literally a s*rip show;0;;;;;;;;;;;;;;;;;;;;;
One day san... just wait for me😫;1;;;;;;;;;;;;;;;;;;;;;
what song hes dancing on it ...wanna see mingi;0;;;;;;;;;;;;;;;;;;;;;
I just died actually thank you;0;;;;;;;;;;;;;;;;;;;;;
asian version of magic mike;1;;;;;;;;;;;;;;;;;;;;;
isn't bro tired of eating?😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
Who is this man?;0;;;;;;;;;;;;;;;;;;;;;
I’m tearing;0;;;;;;;;;;;;;;;;;;;;;
paling bener emng bru bangun buka tt, jdi seger 🥰;0;;;;;;;;;;;;;;;;;;;;;
I'm no better than a man;0;;;;;;;;;;;;;;;;;;;;;
My mom asked why this sound was played for so long..;0;;;;;;;;;;;;;;;;;;;;;
i have nothing appropriate to say;0;;;;;;;;;;;;;;;;;;;;;
Why is the video so long... When should I scroll?;0;;;;;;;;;;;;;;;;;;;;;
This should be ILEGAL;0;;;;;;;;;;;;;;;;;;;;;
Tumblr is not enough anymore Omg;0;;;;;;;;;;;;;;;;;;;;;
Me and my friend fully lost it at the mcr concert;0;;;;;;;;;;;;;;;;;;;;;
Bro is in the Kaneki outfit and I'm loving it;0;;;;;;;;;;;;;;;;;;;;;
This man killed me, I can't breathe anymore. ❤️‍🔥❤️‍🔥❤️‍🔥🥵🥵🥵;0;;;;;;;;;;;;;;;;;;;;;
pacar @kanaaeuu;0;;;;;;;;;;;;;;;;;;;;;
jangan godain ak pls;0;;;;;;;;;;;;;;;;;;;;;
born to be stripper forced to be a Idol 💗;1;;;;;;;;;;;;;;;;;;;;;
we don't have Arron Piere we have SAN🙂;0;;;;;;;;;;;;;;;;;;;;;
uanjayy 😭;0;;;;;;;;;;;;;;;;;;;;;
udh dititik mau san bgt;0;;;;;;;;;;;;;;;;;;;;;
pantes gak pernah konser di indo..;0;;;;;;;;;;;;;;;;;;;;;
born to ride, forced to scroll;0;;;;;;;;;;;;;;;;;;;;;
congrats to whoever getting bounced on;1;;;;;;;;;;;;;;;;;;;;;
What can I search to get those videos of San please tell me 🙏🙏🙏🙏🙏🙏🙏;0;;;;;;;;;;;;;;;;;;;;;
OMG I can't believe on my eyes at all because It's really hot 😭;0;;;;;;;;;;;;;;;;;;;;;
CHOI SAN , TE AMO , ERES TA SEXY 😩😩;0;;;;;;;;;;;;;;;;;;;;;
adek-adekku yang dibawah umur jangan stan ateez ya..😋;0;;;;;;;;;;;;;;;;;;;;;
The camera man was probably paid the same as the artist, bcs what in the fan service was that my man😂;0;;;;;;;;;;;;;;;;;;;;;
CHOI SANNN🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️;0;;;;;;;;;;;;;;;;;;;;;
@⟡ celeste ᶻ𝗓 @۶ৎ aerith oh my actual god;0;;;;;;;;;;;;;;;;;;;;;
di panggung garang bgt, tapi aslinya cute bgt.. pemalu lagii.. 😳;0;;;;;;;;;;;;;;;;;;;;;
born to ride forced to scroll;1;;;;;;;;;;;;;;;;;;;;;
Glorious Ovulation or whatever they said;1;;;;;;;;;;;;;;;;;;;;;
Asstaghfirulloh San 😫❤️‍🔥;0;;;;;;;;;;;;;;;;;;;;;
astaghfirullah mantap;0;;;;;;;;;;;;;;;;;;;;;
my phone ans I we gonna to die;0;;;;;;;;;;;;;;;;;;;;;
Pantesan cwek gua tergila-gila sama ni om' satu 🗿;0;;;;;;;;;;;;;;;;;;;;;
My phone is Burning 🔥 he is so hot 🥵 and handsome and sexy I want him;1;;;;;;;;;;;;;;;;;;;;;
he’s so fineee🤭💗;0;;;;;;;;;;;;;;;;;;;;;
The camera man knew what we all wanted 😌😌😌😌;1;;;;;;;;;;;;;;;;;;;;;
if every double tap for a heart counts, you'll have 1M likes now (from me alone) 😆;0;;;;;;;;;;;;;;;;;;;;;
look.. I'm not the strongest solider (how to spell idk);0;;;;;;;;;;;;;;;;;;;;;
MasyaAllah san😻😻;0;;;;;;;;;;;;;;;;;;;;;
@sad_animasi CHOI SANN;0;;;;;;;;;;;;;;;;;;;;;
astagfirullahaladzim🫣(tambah favotit)😏😏😏;0;;;;;;;;;;;;;;;;;;;;;
aduh takut mau posting ulang tapi yudh lah idup gua ini 😁😁;0;;;;;;;;;;;;;;;;;;;;;
San pulang aku belok;0;;;;;;;;;;;;;;;;;;;;;
"andriana: ""sini ku rodok kauu""";1;;;;;;;;;;;;;;;;;;;;;
"sann: ""ii takot nyee, anak kucai""";0;;;;;;;;;;;;;;;;;;;;;
yes he knows what he's doing 🥵🥵🥵;0;;;;;;;;;;;;;;;;;;;;;
bahaya banget bawa ortu liat konser ateez😭😭😭😭;0;;;;;;;;;;;;;;;;;;;;;
pantes ga boleh konser di indo,ternyata21+++++++++++++++++++++++++;0;;;;;;;;;;;;;;;;;;;;;
kenapa baru buka tiktok LANGSUNG DITUJUIN KE SITU SIH, MAK GUE NONTON, GUE DITANYA TANYA😭;0;;;;;;;;;;;;;;;;;;;;;
tau kn knp mereka gak pernah konser di indo?🥰;0;;;;;;;;;;;;;;;;;;;;;
If I was a dude doing this I would be so embarrassed;0;;;;;;;;;;;;;;;;;;;;;
astagfirullah mantapp;0;;;;;;;;;;;;;;;;;;;;;
The man you are Choi San 🥵;0;;;;;;;;;;;;;;;;;;;;;
